,GAME_DATE_EST,HOME_TEAM_ID,VISITOR_TEAM_ID
8417,2008-12-07,LAL,MIL
8416,2008-12-07,IND,BOS
8412,2008-12-08,OKC,GS
8410,2008-12-08,MIA,CHA
8411,2008-12-08,MEM,HOU
8413,2008-12-08,LAC,ORL
8409,2008-12-09,SAC,LAL
8408,2008-12-09,POR,ORL
8407,2008-12-09,PHO,MIL
8406,2008-12-09,HOU,ATL
8405,2008-12-09,DAL,SA
8404,2008-12-09,CHI,NY
8403,2008-12-09,MIN,UTA
8402,2008-12-09,WAS,DET
8401,2008-12-09,CLE,TOR
8392,2008-12-10,TOR,IND
8393,2008-12-10,BKN,NY
8394,2008-12-10,NO,CHA
8395,2008-12-10,OKC,MEM
8398,2008-12-10,DEN,MIN
8397,2008-12-10,SA,ATL
8399,2008-12-10,GS,MIL
8400,2008-12-10,LAL,PHO
8396,2008-12-10,PHI,CLE
8391,2008-12-11,UTA,POR
8390,2008-12-11,DAL,CHA
8389,2008-12-11,WAS,BOS
8381,2008-12-12,BOS,NO
8379,2008-12-12,MIA,ATL
8380,2008-12-12,BKN,TOR
8378,2008-12-12,CLE,PHI
8382,2008-12-12,DET,IND
8386,2008-12-12,POR,LAC
8384,2008-12-12,MIN,SA
8385,2008-12-12,PHO,ORL
8387,2008-12-12,GS,HOU
8388,2008-12-12,LAL,SAC
8383,2008-12-12,MEM,CHI
8368,2008-12-13,ATL,CLE
8369,2008-12-13,CHA,DET
8370,2008-12-13,PHI,WAS
8372,2008-12-13,DAL,OKC
8371,2008-12-13,CHI,BKN
8374,2008-12-13,DEN,GS
8375,2008-12-13,UTA,ORL
8376,2008-12-13,SAC,NY
8377,2008-12-13,LAC,HOU
8373,2008-12-13,MIL,IND
8367,2008-12-14,LAL,MIN
8366,2008-12-14,SA,OKC
8365,2008-12-14,MEM,MIA
8364,2008-12-14,TOR,NO
8355,2008-12-15,ATL,CHA
8356,2008-12-15,TOR,BKN
8357,2008-12-15,WAS,IND
8358,2008-12-15,BOS,UTA
8361,2008-12-15,PHO,NY
8360,2008-12-15,DAL,DEN
8362,2008-12-15,SAC,MIN
8363,2008-12-15,GS,ORL
8359,2008-12-15,MIA,MIL
8354,2008-12-16,LAL,NY
8353,2008-12-16,POR,SAC
8352,2008-12-16,HOU,DEN
8351,2008-12-16,OKC,LAC
8350,2008-12-16,MEM,NO
8349,2008-12-16,CHA,CHI
8340,2008-12-17,ATL,BOS
8341,2008-12-17,IND,GS
8342,2008-12-17,PHI,MIL
8343,2008-12-17,TOR,DAL
8345,2008-12-17,BKN,UTA
8346,2008-12-17,MIN,CLE
8347,2008-12-17,CHI,LAC
8348,2008-12-17,NO,SA
8344,2008-12-17,DET,WAS
8339,2008-12-18,POR,PHO
8338,2008-12-18,ORL,SA
8330,2008-12-19,BKN,DAL
8327,2008-12-19,WAS,PHI
8328,2008-12-19,ATL,GS
8329,2008-12-19,BOS,CHI
8326,2008-12-19,IND,LAC
8331,2008-12-19,NY,MIL
8334,2008-12-19,MIA,LAL
8333,2008-12-19,MEM,CHA
8335,2008-12-19,OKC,TOR
8336,2008-12-19,HOU,SAC
8337,2008-12-19,DEN,CLE
8332,2008-12-19,DET,UTA
8316,2008-12-20,CHA,GS
8317,2008-12-20,ORL,LAL
8318,2008-12-20,PHI,IND
8319,2008-12-20,MIN,HOU
8320,2008-12-20,BKN,MIA
8322,2008-12-20,CHI,UTA
8323,2008-12-20,MIL,LAC
8324,2008-12-20,SA,TOR
8325,2008-12-20,PHO,DEN
8321,2008-12-20,NO,SAC
8315,2008-12-21,OKC,CLE
8314,2008-12-21,WAS,DAL
8313,2008-12-21,BOS,NY
8312,2008-12-21,ATL,DET
8306,2008-12-22,ORL,GS
8308,2008-12-22,MEM,LAL
8307,2008-12-22,BKN,HOU
8310,2008-12-22,DEN,POR
8311,2008-12-22,LAC,TOR
8309,2008-12-22,SA,SAC
8294,2008-12-23,ATL,OKC
8295,2008-12-23,CHA,WAS
8296,2008-12-23,CLE,HOU
8298,2008-12-23,BOS,PHI
8299,2008-12-23,MIA,GS
8297,2008-12-23,IND,BKN
8301,2008-12-23,MIL,UTA
8302,2008-12-23,NO,LAL
8303,2008-12-23,DAL,MEM
8304,2008-12-23,SA,MIN
8305,2008-12-23,POR,DEN
8300,2008-12-23,DET,CHI
8293,2008-12-25,POR,DAL
8292,2008-12-25,CLE,WAS
8291,2008-12-25,LAL,BOS
8290,2008-12-25,PHO,SA
8289,2008-12-25,ORL,NO
8282,2008-12-26,DET,OKC
8279,2008-12-26,MIA,CHI
8280,2008-12-26,BKN,CHA
8283,2008-12-26,MEM,IND
8281,2008-12-26,NY,MIN
8285,2008-12-26,DEN,PHI
8286,2008-12-26,UTA,DAL
8287,2008-12-26,SAC,TOR
8288,2008-12-26,GS,BOS
8284,2008-12-26,NO,HOU
8278,2008-12-27,POR,TOR
8277,2008-12-27,SA,MEM
8276,2008-12-27,MIL,DET
8275,2008-12-27,HOU,UTA
8274,2008-12-27,MIN,ORL
8273,2008-12-27,WAS,OKC
8272,2008-12-27,CHA,BKN
8271,2008-12-27,ATL,CHI
8265,2008-12-28,NY,DEN
8266,2008-12-28,LAC,DAL
8267,2008-12-28,CLE,MIA
8268,2008-12-28,IND,NO
8270,2008-12-28,LAL,GS
8269,2008-12-28,SAC,BOS
8264,2008-12-29,GS,TOR
8263,2008-12-29,UTA,PHI
8262,2008-12-29,HOU,WAS
8261,2008-12-29,OKC,PHO
8260,2008-12-29,MIN,MEM
8259,2008-12-29,BKN,CHI
8258,2008-12-29,DET,ORL
8257,2008-12-29,ATL,DEN
8250,2008-12-30,MIA,CLE
8248,2008-12-30,CHA,NY
8249,2008-12-30,IND,ATL
8251,2008-12-30,MEM,PHO
8256,2008-12-30,SAC,LAC
8253,2008-12-30,DAL,MIN
8254,2008-12-30,SA,MIL
8255,2008-12-30,POR,BOS
8252,2008-12-30,NO,WAS
8242,2008-12-31,CHI,ORL
8244,2008-12-31,HOU,MIL
8243,2008-12-31,DET,BKN
8246,2008-12-31,OKC,GS
8247,2008-12-31,LAC,PHI
8245,2008-12-31,TOR,DEN
8233,2009-01-02,DET,SAC
8228,2009-01-02,TOR,HOU
8229,2009-01-02,BOS,WAS
8230,2009-01-02,CLE,CHI
8231,2009-01-02,BKN,ATL
8232,2009-01-02,NY,IND
8234,2009-01-02,MEM,SA
8227,2009-01-02,ORL,MIA
8236,2009-01-02,OKC,DEN
8237,2009-01-02,DAL,PHI
8238,2009-01-02,MIL,CHA
8239,2009-01-02,PHO,LAC
8240,2009-01-02,POR,NO
8241,2009-01-02,LAL,UTA
8235,2009-01-02,MIN,GS
8220,2009-01-03,ATL,HOU
8221,2009-01-03,CHA,MIL
8222,2009-01-03,IND,SAC
8225,2009-01-03,SA,PHI
8224,2009-01-03,CHI,MIN
8226,2009-01-03,DEN,NO
8223,2009-01-03,MIA,BKN
8214,2009-01-04,TOR,ORL
8215,2009-01-04,WAS,CLE
8216,2009-01-04,LAC,DET
8218,2009-01-04,NY,BOS
8219,2009-01-04,LAL,POR
8217,2009-01-04,MEM,DAL
8213,2009-01-05,UTA,GS
8212,2009-01-05,DEN,IND
8211,2009-01-05,MIL,TOR
8210,2009-01-05,BKN,SAC
8209,2009-01-05,MIA,SA
8206,2009-01-06,CHI,SAC
8205,2009-01-06,OKC,NY
8204,2009-01-06,MEM,MIN
8203,2009-01-06,PHI,HOU
8202,2009-01-06,ORL,WAS
8201,2009-01-06,CHA,BOS
8208,2009-01-06,LAL,NO
8207,2009-01-06,DAL,LAC
8192,2009-01-07,BOS,HOU
8189,2009-01-07,ATL,ORL
8190,2009-01-07,CLE,CHA
8191,2009-01-07,WAS,TOR
8193,2009-01-07,BKN,MEM
8195,2009-01-07,MIN,OKC
8194,2009-01-07,MIL,PHI
8197,2009-01-07,PHO,IND
8198,2009-01-07,UTA,NO
8199,2009-01-07,POR,DET
8200,2009-01-07,GS,LAL
8196,2009-01-07,DEN,MIA
8187,2009-01-08,DAL,NY
8188,2009-01-08,SA,LAC
8178,2009-01-09,CLE,BOS
8177,2009-01-09,TOR,MEM
8184,2009-01-09,SAC,MIA
8175,2009-01-09,ORL,ATL
8179,2009-01-09,NO,LAC
8176,2009-01-09,PHI,CHA
8180,2009-01-09,OKC,HOU
8186,2009-01-09,PHO,DAL
8182,2009-01-09,MIL,BKN
8183,2009-01-09,DEN,DET
8185,2009-01-09,LAL,IND
8181,2009-01-09,CHI,WAS
8170,2009-01-10,MIN,MIL
8174,2009-01-10,POR,GS
8173,2009-01-10,UTA,DET
8172,2009-01-10,HOU,NY
8171,2009-01-10,CHI,OKC
8169,2009-01-10,WAS,CHA
8163,2009-01-11,ATL,PHI
8162,2009-01-11,TOR,BOS
8164,2009-01-11,LAC,PHO
8165,2009-01-11,SA,ORL
8167,2009-01-11,SAC,DAL
8168,2009-01-11,LAL,MIA
8166,2009-01-11,GS,IND
8161,2009-01-12,UTA,IND
8160,2009-01-12,CHI,POR
8159,2009-01-12,NO,NY
8158,2009-01-12,BKN,OKC
8157,2009-01-12,BOS,TOR
8156,2009-01-12,WAS,MIL
8150,2009-01-13,MEM,CLE
8149,2009-01-13,DET,CHA
8151,2009-01-13,MIN,MIA
8152,2009-01-13,HOU,LAL
8154,2009-01-13,PHO,ATL
8155,2009-01-13,SAC,ORL
8153,2009-01-13,DEN,DAL
8142,2009-01-14,NY,WAS
8139,2009-01-14,PHI,POR
8138,2009-01-14,IND,DET
8140,2009-01-14,TOR,CHI
8141,2009-01-14,BOS,BKN
8143,2009-01-14,MIL,MIA
8148,2009-01-14,LAC,ATL
8145,2009-01-14,DAL,NO
8146,2009-01-14,SA,LAL
8147,2009-01-14,GS,SAC
8144,2009-01-14,OKC,UTA
8136,2009-01-15,CHI,CLE
8137,2009-01-15,DEN,PHO
8135,2009-01-15,BKN,POR
8127,2009-01-16,WAS,NY
8128,2009-01-16,CLE,NO
8125,2009-01-16,IND,TOR
8126,2009-01-16,PHI,SA
8129,2009-01-16,MEM,UTA
8131,2009-01-16,PHO,MIN
8132,2009-01-16,SAC,MIL
8133,2009-01-16,GS,ATL
8134,2009-01-16,LAL,ORL
8130,2009-01-16,OKC,DET
8117,2009-01-17,CHA,POR
8116,2009-01-17,BKN,BOS
8119,2009-01-17,NY,PHI
8120,2009-01-17,CHI,SA
8118,2009-01-17,DET,NO
8122,2009-01-17,DAL,UTA
8123,2009-01-17,DEN,ORL
8121,2009-01-17,HOU,MIA
8124,2009-01-17,LAC,MIL
8115,2009-01-18,OKC,MIA
8114,2009-01-18,TOR,PHO
8102,2009-01-19,NY,CHI
8103,2009-01-19,PHI,DAL
8104,2009-01-19,ATL,TOR
8106,2009-01-19,HOU,DEN
8105,2009-01-19,CHA,SA
8108,2009-01-19,NO,IND
8109,2009-01-19,GS,WAS
8110,2009-01-19,MEM,DET
8111,2009-01-19,BOS,PHO
8112,2009-01-19,POR,MIL
8113,2009-01-19,LAL,CLE
8107,2009-01-19,LAC,MIN
8101,2009-01-20,UTA,MIN
8100,2009-01-20,DEN,SAC
8099,2009-01-20,SA,IND
8098,2009-01-20,CHI,ATL
8090,2009-01-21,NY,PHO
8088,2009-01-21,DET,TOR
8089,2009-01-21,MIA,BOS
8091,2009-01-21,MIL,DAL
8087,2009-01-21,CHA,MEM
8093,2009-01-21,HOU,UTA
8094,2009-01-21,POR,CLE
8095,2009-01-21,SAC,WAS
